 0.01000  8.42014E-13  1.04628E-12  1.15756E-12  9.11683E-13 -4.80396E-04 -4.81280E-08
 0.07237  7.57796E-14  5.04948E-12 -7.50289E-14 -5.05334E-12 -3.50211E-03  5.47893E-03
 0.13475  2.28727E-13  2.10018E-11 -2.23163E-13 -1.21776E-11 -1.35775E-02  2.28805E-02
 0.19712  7.17247E-12  4.02430E-11 -1.46294E-12 -1.80767E-11 -3.78573E-02  5.48786E-02
 0.25950  5.76563E-12  5.46998E-11 -1.49243E-12 -2.11561E-11 -8.97489E-02  7.72802E-02
 0.32188 -9.76371E-12  5.53828E-11 -3.04629E-12 -1.82877E-11 -1.43824E-01  8.57069E-02
 0.38425 -1.85065E-11  4.01341E-11 -6.11086E-12 -8.72742E-12 -1.96729E-01  8.62355E-02
 0.44662 -1.86076E-11  1.08970E-11 -9.69389E-12  8.13600E-12 -2.47144E-01  8.23568E-02
 0.50900 -1.10116E-11 -2.91961E-11 -1.42794E-11  2.57593E-11 -2.95068E-01  7.62206E-02
 0.57137  1.31085E-11 -6.61735E-11 -1.20929E-11  4.20320E-11 -3.40869E-01  6.90913E-02
 0.63375  5.23690E-11 -7.60394E-11  5.92243E-12  4.68106E-11 -3.84979E-01  6.17040E-02
 0.69612  8.51833E-11 -4.08089E-11  3.30172E-11  4.21721E-11 -4.27794E-01  5.44779E-02
 0.75850  8.78699E-11  2.75850E-11  6.14063E-11  3.58941E-11 -4.69649E-01  4.76409E-02
 0.82088  6.08480E-11  9.80431E-11  5.28298E-11  1.20664E-11 -5.10811E-01  4.13044E-02
 0.88325 -1.67216E-11  9.40453E-12  8.71242E-12 -2.47298E-11 -5.51493E-01  3.55109E-02
 0.94563  3.56225E-11 -3.04232E-11 -6.56927E-11 -6.08184E-11 -5.91857E-01  3.02592E-02
 1.00800  5.66061E-11 -2.52667E-12 -3.11274E-11 -5.16302E-13 -6.32027E-01  2.55293E-02
 1.07038  4.65861E-11  8.07100E-11  6.88265E-11 -3.65098E-11 -6.72097E-01  2.12864E-02
 1.13275 -6.65442E-12  3.16244E-12  5.26919E-12  6.76735E-12 -7.12137E-01  1.74906E-02
 1.19512  2.32089E-12 -1.01375E-11 -4.60566E-12  8.49798E-12 -7.52198E-01  1.41001E-02
 1.25750  5.73829E-11  2.59630E-11  2.74022E-11 -3.35805E-11 -7.92317E-01  1.10756E-02
 1.31987  3.28549E-11 -1.58015E-11  1.55733E-11  3.37109E-11 -8.32521E-01  8.37890E-03
 1.38225  2.31280E-11 -1.83076E-11 -1.58204E-11  1.42223E-11 -8.72828E-01  5.97483E-03
 1.44463  2.17452E-11  2.09063E-11 -4.93638E-11 -4.41503E-11 -9.13250E-01  3.83132E-03
 1.50700  3.49041E-11  7.63408E-11 -9.96749E-12 -2.58893E-11 -9.53794E-01  1.92072E-03
 1.56937 -2.61628E-11  2.29203E-11  8.63713E-11  5.06163E-11 -9.94465E-01  2.17774E-04
 1.63175 -1.18671E-11 -1.51136E-12  1.79180E-11 -2.64516E-13 -1.03526E+00 -1.30094E-03
 1.69413  6.52640E-11  2.27684E-12 -3.31008E-11 -9.75468E-12 -1.07619E+00 -2.65796E-03
 1.75650  3.66549E-11  2.32709E-12 -6.35626E-11  2.72939E-11 -1.11724E+00 -3.87028E-03
 1.81888 -7.70266E-11 -8.03563E-13  1.42536E-11  5.36026E-11 -1.15841E+00 -4.95131E-03
 1.88125 -3.83041E-11 -4.60853E-13  2.72072E-11  2.70215E-12 -1.19971E+00 -5.91579E-03
 1.94362  2.42704E-11  3.47207E-13 -2.08178E-11 -7.18923E-12 -1.24111E+00 -6.77720E-03
 2.00600  4.52890E-11 -4.70373E-11 -2.34323E-11  1.21184E-11 -1.28263E+00 -7.54660E-03
 2.06837 -2.28121E-11 -9.55816E-11  2.27689E-11  4.75690E-11 -1.32425E+00 -8.23336E-03
 2.13075  1.26036E-12 -1.04414E-11  9.42343E-11  5.99353E-11 -1.36597E+00 -8.84609E-03
 2.19312  1.70653E-11  3.33784E-12 -2.18068E-11 -4.81167E-12 -1.40779E+00 -9.39252E-03
 2.25550  3.51687E-11 -3.31048E-11 -3.61035E-11  1.52638E-11 -1.44970E+00 -9.87953E-03
 2.31787  5.61904E-11 -9.44464E-11  3.12583E-12  2.94510E-11 -1.49171E+00 -1.03132E-02
 2.38025 -1.68063E-11 -6.32964E-12  8.19893E-11  5.51229E-11 -1.53379E+00 -1.06988E-02
 2.44262  2.53576E-11  1.98312E-11 -4.79668E-11 -3.42912E-11 -1.57595E+00 -1.10413E-02
 2.50500  1.24212E-11 -1.08974E-13 -1.16898E-11  5.16962E-12 -1.61819E+00 -1.13447E-02
 2.56737 -3.71995E-11 -6.94020E-11  2.16009E-11  3.33318E-11 -1.66051E+00 -1.16130E-02
 2.62975  6.77068E-12 -6.05040E-12 -3.18308E-12  7.24416E-11 -1.70289E+00 -1.18495E-02
 2.69212 -3.32505E-11  3.32132E-11  5.83390E-11  3.21771E-12 -1.74533E+00 -1.20573E-02
 2.75450 -2.09769E-11 -1.35942E-11  2.68602E-11  8.02979E-12 -1.78784E+00 -1.22393E-02
 2.81687 -2.70082E-11 -2.31371E-11 -7.39195E-11  5.81356E-11 -1.83041E+00 -1.23979E-02
 2.87925 -4.62442E-11  1.71532E-11  9.11472E-11  7.79838E-13 -1.87304E+00 -1.25352E-02
 2.94162  1.88930E-11  1.98810E-11 -1.59928E-11 -2.08816E-11 -1.91572E+00 -1.26533E-02
 3.00400  7.22432E-11 -2.20543E-11 -4.70294E-11  1.34510E-11 -1.95845E+00 -1.27540E-02
 3.06637  9.87325E-11 -7.96092E-11  3.34225E-11  2.45754E-11 -2.00123E+00 -1.28389E-02
 3.12875  7.14202E-11 -7.21113E-11  6.10289E-11  6.43126E-11 -2.04405E+00 -1.29094E-02
 3.19112 -9.61468E-12 -2.75256E-13 -2.39679E-11  6.78433E-11 -2.08692E+00 -1.29669E-02
 3.25350 -7.39881E-11  6.23330E-11 -1.79971E-11 -6.87031E-11 -2.12984E+00 -1.30125E-02
 3.31587 -2.64320E-11 -7.77267E-12  2.75928E-11  1.82644E-12 -2.17279E+00 -1.30474E-02
 3.37825 -4.44800E-11 -4.72546E-11  3.20257E-11  2.65017E-11 -2.21578E+00 -1.30725E-02
 3.44062 -9.52601E-11 -8.19495E-11 -4.09554E-12  4.77619E-12 -2.25881E+00 -1.30887E-02
 3.50300  3.32767E-12 -1.20751E-11 -6.63862E-11 -4.11143E-11 -2.30188E+00 -1.30968E-02
 3.56537  2.60012E-11 -1.35885E-11 -2.16726E-11  8.05200E-12 -2.34498E+00 -1.30976E-02
 3.62775 -3.13762E-11 -6.44144E-11  2.40109E-11  2.32105E-11 -2.38811E+00 -1.30917E-02
 3.69012 -1.66721E-11  1.96405E-12  6.40319E-11  2.59097E-11 -2.43127E+00 -1.30797E-02
 3.75250  8.74576E-11  7.87019E-11  8.25503E-11  1.03501E-11 -2.47446E+00 -1.30622E-02
 3.81487 -1.39840E-11  8.23016E-12  6.21678E-11 -1.63144E-11 -2.51768E+00 -1.30397E-02
 3.87725 -4.43229E-11  2.19705E-11  9.40877E-12 -4.42801E-11 -2.56093E+00 -1.30126E-02
 3.93962  4.16377E-11  7.66942E-11  3.60000E-12 -4.21413E-11 -2.60420E+00 -1.29814E-02
 4.00200  1.28356E-11  1.44006E-11  3.49844E-11 -6.51981E-12 -2.64750E+00 -1.29465E-02
 4.06438 -1.50579E-11 -2.37971E-11  7.65063E-11  8.06879E-11 -2.69082E+00 -1.29082E-02
 4.12675 -3.48405E-11 -2.80076E-11  1.88926E-11  2.33917E-11 -2.73417E+00 -1.28668E-02
 4.18912 -3.76013E-11  1.33299E-12  3.80562E-11 -2.87249E-11 -2.77754E+00 -1.28227E-02
 4.25150  1.39692E-12  4.51198E-11  1.50803E-11 -2.03558E-11 -2.82092E+00 -1.27760E-02
 4.31387  7.71067E-11  6.18747E-11 -4.34806E-11  1.95009E-11 -2.86433E+00 -1.27272E-02
 4.37625  2.09314E-11  1.36474E-12 -1.38319E-11 -7.48682E-13 -2.90776E+00 -1.26763E-02
 4.43863 -9.31016E-12  5.36649E-12  8.11276E-11 -1.92102E-11 -2.95121E+00 -1.26236E-02
 4.50100 -1.26486E-12  5.08939E-11  1.76744E-11 -3.28930E-11 -2.99468E+00 -1.25693E-02
 4.56337  3.24357E-12  3.93857E-12 -3.36974E-12 -3.16811E-12 -3.03816E+00 -1.25135E-02
 4.62575 -1.75966E-11 -5.87746E-11  2.98958E-11  4.70336E-11 -3.08166E+00 -1.24565E-02
 4.68812 -3.44581E-11 -9.44899E-11  1.74165E-11  2.72486E-11 -3.12518E+00 -1.23983E-02
 4.75050 -6.98757E-12 -8.95846E-11 -3.49536E-11 -4.45110E-11 -3.16871E+00 -1.23391E-02
 4.81288  5.43493E-11 -3.26167E-11 -4.51793E-11 -1.17162E-11 -3.21226E+00 -1.22791E-02
 4.87525  8.41205E-13  1.35477E-11 -7.76645E-11  7.49307E-11 -3.25582E+00 -1.22183E-02
 4.93762 -1.25973E-11  1.20639E-12  1.55055E-11 -7.62454E-14 -3.29940E+00 -1.21568E-02
