 0.01000  1.36769E+00 -2.95175E-19 -3.67872E-01  1.29456E-22  5.84897E-11 -1.54252E-11  3.67872E-01  2.40139E-22  4.59190E-08 -2.67869E-12
 0.03990  1.36676E+00  2.18450E-21 -3.69662E-01  2.51832E-21  3.00788E-06 -2.88242E-09  3.69662E-01  1.48762E-20 -3.00788E-06 -2.88242E-09
 0.06980  1.36472E+00  1.01505E-20 -3.73559E-01  1.90819E-21  4.39778E-11  7.56331E-11  3.73559E-01  7.08959E-20 -3.06257E-11 -2.91635E-11
 0.09970  1.36162E+00 -1.93400E-24 -3.79476E-01  1.64619E-34 -8.45140E-11  1.11279E-10  3.79476E-01  2.86059E-27  9.19416E-11 -5.30949E-11
 0.12960  1.35748E+00 -2.01111E-25 -3.87290E-01  9.27952E-34  3.83725E-10 -3.05293E-12  3.87290E-01 -2.18535E-28 -1.95411E-10  1.63051E-12
 0.15950  1.35238E+00  7.18889E-26 -3.96848E-01 -1.30591E-33  3.32187E-10 -4.08556E-10  3.96848E-01 -6.12038E-26 -3.63569E-10  1.72785E-11
 0.18940  1.34637E+00 -7.82313E-30 -4.07977E-01  9.53725E-45 -2.39367E-10 -1.10634E-09  4.07977E-01 -3.00195E-25 -4.12943E-10 -6.15712E-12
 0.21930  1.33955E+00 -2.88095E-30 -4.20492E-01 -1.32982E-44 -1.85845E-10 -7.41584E-10  4.20492E-01 -3.37746E-25 -3.43849E-10 -6.87458E-11
 0.24920  1.33199E+00  4.85077E-31 -4.34207E-01  6.81318E-45  4.93005E-10  6.86506E-10  4.34207E-01  5.04507E-25 -1.56357E-10 -1.70574E-10
 0.27910  1.32378E+00  1.47636E-35 -4.48936E-01 -5.28013E-52  1.95983E-09  2.33808E-09  4.48936E-01  2.72836E-24  1.49736E-10 -3.12025E-10
 0.30900  1.31502E+00 -2.64514E-35 -4.64499E-01  4.45081E-53  8.45906E-10  1.36348E-09  4.64499E-01  2.53643E-24  5.74710E-10 -4.93571E-10
 0.33890  1.30581E+00  2.67542E-36 -4.80726E-01  2.12730E-52 -2.77660E-09 -2.11914E-09  4.80726E-01 -6.45539E-24  1.12004E-09 -7.15344E-10
 0.36880  1.29624E+00  4.74958E-40 -4.97455E-01  1.24544E-55 -2.24781E-09 -3.42753E-09  4.97455E-01 -1.81160E-23  1.78669E-09 -9.80045E-10
 0.39870  1.28642E+00 -1.16060E-40 -5.14537E-01 -8.16084E-56  2.43229E-09 -2.56167E-09  5.14537E-01 -2.60044E-23  2.57875E-09 -1.29234E-09
 0.42860  1.27644E+00  3.91918E-42 -5.31829E-01  8.08682E-57  6.48586E-09 -2.42235E-09  5.31829E-01 -5.86735E-23  3.49622E-09 -1.65224E-09
 0.45850  1.26643E+00 -1.12947E-45 -5.49199E-01 -9.81118E-60  1.76592E-09 -1.38185E-10  5.49199E-01 -1.22870E-23  4.54755E-09 -2.06838E-09
 0.48840  1.25650E+00  7.08104E-46 -5.66522E-01  2.24776E-58 -9.67300E-10  5.20066E-10  5.66522E-01  1.53999E-21 -6.69270E-11 -8.89039E-10
 0.51830  1.24681E+00 -4.59166E-47 -5.83682E-01 -1.51962E-60 -1.71551E-09 -4.48044E-10  5.83682E-01 -1.29862E-22  1.37391E-09 -2.09319E-11
 0.54820  1.23758E+00  6.86219E-50 -6.00570E-01  5.19631E-64 -4.79196E-10 -3.04556E-09  6.00570E-01 -1.93271E-22  4.36023E-10  1.06522E-09
 0.57810  1.22916E+00 -9.65281E-14 -6.17080E-01 -3.51407E-28  1.00850E-09 -3.97317E-10  6.17080E-01 -1.18177E-23 -2.88059E-09  2.36942E-09
 0.60800  1.22213E+00 -1.64007E-11 -6.33118E-01 -3.68553E-26  1.55910E-09  1.21160E-10  6.33118E-01  1.77089E-24 -1.79524E-09  7.24660E-10
 0.63790  1.21744E+00 -7.82911E-10 -6.48593E-01 -1.25644E-24  1.17260E-09 -1.49013E-09  6.48593E-01 -3.51891E-23  3.69207E-09 -3.86906E-09
 0.66780  1.21607E+00 -1.08750E-08 -6.63425E-01 -1.25987E-23 -4.89376E-10 -4.81522E-09  6.63425E-01 -2.25996E-22  7.99966E-09  1.78657E-09
