 0.01000  1.36774E+00 -2.90245E-19 -3.67868E-01 -1.12646E-21 -1.68046E-12 -4.31542E-11  3.67868E-01  1.77472E-21  1.76471E-15 -1.50751E-07
 0.03990  1.36758E+00 -2.04896E-21 -3.69592E-01 -5.39620E-22 -7.94125E-11 -5.71457E-11  3.69592E-01 -1.17087E-20 -5.20679E-14 -6.72609E-06
 0.06980  1.36726E+00  1.87701E-21 -3.73351E-01 -6.72434E-21 -2.52950E-12 -3.58375E-05  3.73351E-01  2.42928E-20 -5.34925E-11  3.58917E-10
 0.09970  1.36690E+00 -6.26574E-13 -3.79082E-01 -8.56273E-16  3.27908E-11 -1.06866E-04  3.79082E-01 -8.56275E-16 -3.05130E-11 -9.62216E-11
 0.12960  1.36668E+00 -6.50111E-08 -3.86688E-01 -1.58403E-10  8.92840E-11 -2.43028E-04  3.86688E-01 -1.58403E-10  7.79777E-10  9.51391E-11
 0.15950  1.36697E+00 -1.68041E-05 -3.96051E-01 -6.70462E-08  3.99981E-11 -4.72635E-04  3.96051E-01 -6.70462E-08  2.38016E-09  9.34704E-10
 0.18940  1.36845E+00 -3.39737E-04 -4.07040E-01 -2.15073E-06  1.79835E-09 -8.30154E-04  4.07040E-01 -2.15073E-06  1.06018E-09  5.62228E-10
 0.21930  1.37162E+00 -1.96784E-03 -4.19515E-01 -1.90984E-05  6.56851E-11 -1.35716E-03  4.19515E-01 -1.90984E-05 -3.20787E-09 -1.06964E-09
 0.24920  1.37619E+00 -5.99971E-03 -4.33324E-01 -8.32300E-05  7.28181E-11 -2.10341E-03  4.33324E-01 -8.32300E-05 -1.92777E-09 -2.73963E-09
 0.27910  1.38155E+00 -1.30022E-02 -4.48286E-01 -2.37686E-04  9.00491E-09 -3.12818E-03  4.48286E-01 -2.37686E-04  2.89016E-09 -5.69922E-10
 0.30900  1.38729E+00 -2.31923E-02 -4.64193E-01 -5.23428E-04  2.15427E-08 -4.50252E-03  4.64193E-01 -5.23428E-04  3.74283E-09  1.57883E-09
 0.33890  1.39325E+00 -3.67714E-02 -4.80827E-01 -9.80718E-04  4.83737E-08 -6.31362E-03  4.80827E-01 -9.80718E-04  6.31097E-10  3.71054E-09
 0.36880  1.39959E+00 -5.40544E-02 -4.97988E-01 -1.65684E-03  1.03334E-07 -8.67495E-03  4.97988E-01 -1.65684E-03 -6.14349E-09  2.78428E-09
 0.39870  1.40682E+00 -7.55668E-02 -5.15510E-01 -2.60394E-03  2.12827E-07 -1.17441E-02  5.15510E-01 -2.60394E-03 -4.77162E-09 -1.20601E-10
 0.42860  1.41574E+00 -1.01719E-01 -5.33269E-01 -3.87223E-03  4.27356E-07 -1.57347E-02  5.33269E-01 -3.87223E-03  4.75349E-09 -5.00737E-09
 0.45850  1.42935E+00 -1.32918E-01 -5.51179E-01 -5.50938E-03  8.37691E-07 -2.08848E-02  5.51179E-01 -5.50938E-03  3.89343E-09 -1.01836E-08
 0.48840  1.44784E+00 -1.67298E-01 -5.69190E-01 -7.55480E-03 -6.97661E-11 -2.74074E-02  5.69190E-01 -7.55480E-03 -7.38638E-09 -1.59489E-08
 0.51830  1.47025E+00 -2.01634E-01 -5.87283E-01 -1.00323E-02  3.21319E-05 -3.54051E-02  5.87283E-01 -1.00323E-02 -8.32909E-09 -9.13687E-09
 0.54820  1.49642E+00 -2.34421E-01 -6.05460E-01 -1.29458E-02 -5.57203E-05 -4.49401E-02  6.05460E-01 -1.29458E-02  1.06731E-09  1.02591E-08
 0.57810  1.52347E+00 -2.65292E-01 -6.23735E-01 -1.62783E-02 -8.18086E-06 -5.58757E-02  6.23735E-01 -1.62783E-02  2.08388E-08  4.23087E-08
 0.60800  1.55025E+00 -2.95244E-01 -6.42124E-01 -1.99960E-02 -1.38519E-04 -6.79988E-02  6.42124E-01 -1.99960E-02  8.37045E-09  2.10814E-08
 0.63790  1.57811E+00 -3.24513E-01 -6.60641E-01 -2.40447E-02 -2.09390E-04 -8.17242E-02  6.60641E-01 -2.40447E-02 -4.23697E-09 -1.96362E-08
 0.66780  1.60530E+00 -3.52865E-01 -6.79295E-01 -2.83773E-02  2.74784E-05 -9.67447E-02  6.79295E-01 -2.83773E-02  6.20736E-09 -2.43383E-08
 0.69770  1.63253E+00 -3.79957E-01 -6.98096E-01 -3.29320E-02 -3.85525E-05 -1.12838E-01  6.98096E-01 -3.29320E-02  3.97001E-08  6.96856E-09
 0.72760  1.65991E+00 -4.04771E-01 -7.17032E-01 -3.76118E-02  2.50729E-04 -1.29923E-01  7.17032E-01 -3.76118E-02  1.53812E-08 -1.67701E-09
 0.75750  1.68565E+00 -4.26871E-01 -7.36104E-01 -4.23575E-02  7.08626E-05 -1.48168E-01  7.36104E-01 -4.23575E-02 -1.62055E-08 -1.51828E-08
 0.78740  1.71224E+00 -4.46173E-01 -7.55286E-01 -4.71427E-02  1.15894E-03 -1.70734E-01  7.55286E-01 -4.71427E-02 -1.55649E-08  3.09391E-09
 0.81730  1.73454E+00 -4.63890E-01 -7.74558E-01 -5.18273E-02  6.77080E-04 -1.92763E-01  7.74558E-01 -5.18273E-02  3.35074E-10  3.67687E-09
 0.84720  1.75465E+00 -4.82708E-01 -7.93902E-01 -5.64458E-02  2.31885E-03 -2.20807E-01  7.93902E-01 -5.64458E-02  3.15246E-08 -1.34417E-08
 0.87710  1.76655E+00 -5.01158E-01 -8.13253E-01 -6.08292E-02 -3.66968E-03 -2.53428E-01  8.13253E-01 -6.08292E-02  2.23427E-08 -4.05791E-09
 0.90700  1.78466E+00 -5.17181E-01 -8.32598E-01 -6.50028E-02  2.44277E-03 -2.96029E-01  8.32598E-01 -6.50028E-02 -2.72586E-08  3.18341E-08
 0.93690  1.78993E+00 -5.38789E-01 -8.51896E-01 -6.89352E-02 -7.58113E-10 -3.45753E-01  8.51896E-01 -6.89352E-02 -4.24817E-09  1.80489E-08
 0.96680  1.80200E+00 -5.58646E-01 -8.71100E-01 -7.26458E-02 -7.21348E-11 -4.25033E-01  8.71100E-01 -7.26458E-02  2.29174E-08 -4.92133E-09
 0.99670  1.80421E+00 -5.82915E-01 -8.90193E-01 -7.60540E-02  1.43076E-04 -6.02601E-01  8.90193E-01 -7.60540E-02  9.32589E-09 -2.33581E-08
 1.02660  1.80552E+00 -6.08960E-01 -9.09156E-01 -7.92124E-02  4.76853E-04 -1.82078E-01  9.09156E-01 -7.92124E-02 -1.11707E-08 -1.33820E-08
 1.05650  1.80825E+00 -6.36050E-01 -9.27960E-01 -8.20627E-02 -4.41317E-09 -1.01533E-08  9.27960E-01 -8.20627E-02 -1.81604E-08  1.33562E-08
 1.08640  1.80667E+00 -6.67125E-01 -9.46686E-01 -8.48715E-02 -1.82675E-08  9.88154E-09  9.46686E-01 -8.48715E-02  7.93363E-09  1.86526E-08
 1.11630  1.79543E+00 -7.00155E-01 -9.65254E-01 -8.73388E-02 -1.67027E-08 -1.02483E-08  9.65254E-01 -8.73388E-02  1.94066E-08  1.65935E-08
