 0.01000  1.36770E+00 -2.92197E-19 -3.67871E-01 -1.78441E-22  1.91129E-07  2.08452E-09  3.67871E-01  3.79350E-22 -2.30401E-11 -9.44393E-11
 0.03990  1.36696E+00  9.13728E-21 -3.69645E-01  6.95950E-21 -1.36409E-10 -3.60451E-11  3.69645E-01  2.09232E-21  1.27593E-10  3.38959E-11
 0.06980  1.36535E+00 -3.40511E-21 -3.73507E-01 -3.85241E-21 -6.76871E-05 -1.67664E-07  3.73507E-01  5.26650E-20 -9.92647E-11 -2.07436E-10
 0.09970  1.36292E+00 -2.37561E-24 -3.79378E-01  2.71981E-33 -1.96702E-04 -9.91280E-07  3.79378E-01 -2.28658E-23 -4.72493E-10 -1.83245E-10
 0.12960  1.35972E+00  1.39977E-25 -3.87141E-01 -4.52999E-33 -4.30345E-04 -3.65024E-06  3.87141E-01 -2.36806E-22 -9.93089E-10  1.06578E-10
 0.15950  1.35584E+00 -2.46802E-26 -3.96649E-01  2.18616E-33 -7.98403E-04 -1.02105E-05  3.96649E-01 -1.38638E-21 -1.66271E-09  6.62693E-10
 0.18940  1.35140E+00 -9.53202E-13 -4.07737E-01  2.37993E-29 -1.32981E-03 -2.38610E-05  4.07737E-01 -5.80289E-21 -2.48385E-09  1.48659E-09
 0.21930  1.34655E+00 -2.05464E-09 -4.20227E-01 -6.21426E-15 -2.05277E-03 -4.91248E-05  4.20227E-01 -6.21428E-15 -2.74023E-09  2.42353E-09
 0.24920  1.34147E+00 -3.03491E-07 -4.33934E-01 -1.40573E-12 -2.99489E-03 -9.20604E-05  4.33934E-01 -1.40574E-12 -1.39558E-09  2.75603E-09
 0.27910  1.33643E+00 -9.03649E-06 -4.48676E-01 -6.35871E-11 -4.18334E-03 -1.60456E-04  4.48676E-01 -6.35871E-11  1.54873E-09  2.47775E-09
 0.30900  1.33181E+00 -9.68057E-05 -4.64273E-01 -1.04162E-09 -5.64500E-03 -2.64014E-04  4.64273E-01 -1.04162E-09  5.21874E-09  2.23919E-09
 0.33890  1.32809E+00 -5.23047E-04 -4.80553E-01 -8.75884E-09 -7.40638E-03 -4.14321E-04  4.80553E-01 -8.75884E-09  9.75037E-10  2.06722E-09
 0.36880  1.32566E+00 -1.77389E-03 -4.97350E-01 -5.01988E-08 -9.49346E-03 -6.25081E-04  4.97350E-01 -5.01988E-08 -1.02210E-09 -1.04891E-09
 0.39870  1.32472E+00 -4.39235E-03 -5.14504E-01 -2.89707E-07 -1.19314E-02 -9.12126E-04  5.14504E-01 -2.89707E-07 -6.89033E-10 -5.52885E-09
 0.42860  1.32540E+00 -8.78993E-03 -5.31857E-01 -1.99948E-06 -1.47446E-02 -1.29369E-03  5.31857E-01 -1.99948E-06 -1.96205E-09 -6.49658E-09
 0.45850  1.32788E+00 -1.51409E-02 -5.49245E-01 -1.27306E-05 -1.79565E-02 -1.78874E-03  5.49245E-01 -1.27306E-05 -4.49139E-09 -3.95136E-09
 0.48840  1.33247E+00 -2.33344E-02 -5.66489E-01 -7.84804E-05 -2.15875E-02 -2.41797E-03  5.66489E-01 -7.84804E-05 -5.81459E-09  5.51101E-10
 0.51830  1.33941E+00 -3.28634E-02 -5.83499E-01 -1.76774E-04 -2.56550E-02 -3.20481E-03  5.83499E-01 -1.76774E-04  1.18184E-09  4.69628E-09
 0.54820  1.34878E+00 -4.30067E-02 -5.99967E-01 -4.84727E-04 -3.01787E-02 -4.16970E-03  5.99967E-01 -4.84727E-04  9.48715E-10  2.35785E-09
 0.57810  1.36008E+00 -5.30661E-02 -6.15862E-01 -1.13750E-03 -3.51686E-02 -5.33266E-03  6.15862E-01 -1.13750E-03 -3.96977E-09 -4.95697E-09
 0.60800  1.37294E+00 -6.26850E-02 -6.31120E-01 -2.29236E-03 -4.06293E-02 -6.71966E-03  6.31120E-01 -2.29236E-03 -1.82166E-09 -1.56187E-09
 0.63790  1.38616E+00 -7.17831E-02 -6.45743E-01 -4.10182E-03 -4.65773E-02 -8.33890E-03  6.45743E-01 -4.10182E-03  4.93090E-09  2.71594E-09
 0.66780  1.40018E+00 -8.04756E-02 -6.59774E-01 -6.69129E-03 -5.30050E-02 -1.02009E-02  6.59774E-01 -6.69129E-03  1.84501E-09 -3.53361E-09
 0.69770  1.41404E+00 -8.89776E-02 -6.73278E-01 -1.01526E-02 -5.98958E-02 -1.23326E-02  6.73278E-01 -1.01526E-02  5.46418E-10 -7.69708E-09
 0.72760  1.42748E+00 -9.74694E-02 -6.86329E-01 -1.45533E-02 -6.72634E-02 -1.46988E-02  6.86329E-01 -1.45533E-02  3.31241E-09 -5.35821E-09
 0.75750  1.44079E+00 -1.06303E-01 -6.98998E-01 -1.99376E-02 -7.50364E-02 -1.73219E-02  6.98998E-01 -1.99376E-02  5.48372E-09 -1.69130E-09
 0.78740  1.45381E+00 -1.15816E-01 -7.11353E-01 -2.63356E-02 -8.32394E-02 -2.01508E-02  7.11353E-01 -2.63356E-02  7.05463E-09  3.34636E-09
 0.81730  1.46679E+00 -1.26028E-01 -7.23455E-01 -3.37501E-02 -9.17799E-02 -2.31584E-02  7.23455E-01 -3.37501E-02  5.50482E-09  4.30546E-09
 0.84720  1.47985E+00 -1.37322E-01 -7.35376E-01 -4.22709E-02 -1.00516E-01 -2.63829E-02  7.35376E-01 -4.22709E-02  8.34701E-10  1.18691E-09
 0.87710  1.49332E+00 -1.49659E-01 -7.47122E-01 -5.18108E-02 -1.09447E-01 -2.97487E-02  7.47122E-01 -5.18108E-02 -6.96742E-09 -6.01019E-09
 0.90700  1.50750E+00 -1.63066E-01 -7.58812E-01 -6.25306E-02 -1.18398E-01 -3.32223E-02  7.58812E-01 -6.25306E-02 -3.61042E-09 -3.74420E-09
 0.93690  1.52315E+00 -1.77682E-01 -7.70391E-01 -7.43465E-02 -1.27154E-01 -3.71214E-02  7.70391E-01 -7.43465E-02  1.35754E-08  3.68128E-09
 0.96680  1.53961E+00 -1.92981E-01 -7.82080E-01 -8.74132E-02 -1.35770E-01 -4.11815E-02  7.82080E-01 -8.74132E-02  8.33585E-09 -3.97101E-10
 0.99670  1.55830E+00 -2.09198E-01 -7.93936E-01 -1.01722E-01 -1.44076E-01 -4.56922E-02  7.93936E-01 -1.01722E-01 -6.73305E-09 -3.74224E-09
 1.02660  1.57899E+00 -2.26811E-01 -8.06118E-01 -1.17359E-01 -1.51923E-01 -5.08748E-02  8.06118E-01 -1.17359E-01 -9.33113E-09 -4.67911E-09
 1.05650  1.60312E+00 -2.43663E-01 -8.18630E-01 -1.34894E-01 -1.59571E-01 -5.67842E-02  8.18630E-01 -1.34894E-01  5.41401E-10 -3.20988E-09
 1.08640  1.63043E+00 -2.58039E-01 -8.32201E-01 -1.53980E-01 -1.66872E-01 -6.36445E-02  8.32201E-01 -1.53980E-01  2.28483E-08  7.31234E-10
 1.11630  1.66191E+00 -2.68065E-01 -8.46586E-01 -1.76130E-01 -1.73736E-01 -7.06711E-02  8.46586E-01 -1.76130E-01  1.08945E-08  4.99094E-09
 1.14620  1.69521E+00 -2.74145E-01 -8.63427E-01 -2.01255E-01 -1.80741E-01 -7.94536E-02  8.63427E-01 -2.01255E-01 -1.04781E-08  3.52816E-09
 1.17610  1.72167E+00 -2.67597E-01 -8.82202E-01 -2.33119E-01 -1.87114E-01 -8.83886E-02  8.82202E-01 -2.33119E-01 -1.15639E-08 -1.78246E-10
 1.20600  1.74251E+00 -2.59755E-01 -9.06461E-01 -2.89970E-01 -1.93636E-01 -9.93562E-02  9.06461E-01 -2.89970E-01  7.64476E-09 -6.13294E-09
 1.23590  1.75806E+00 -2.52150E-01 -9.20567E-01 -3.80615E-01 -1.99596E-01 -1.10305E-01  9.20567E-01 -3.80615E-01  1.32929E-08  1.92188E-09
 1.26580  1.76958E+00 -2.45514E-01 -9.24678E-01 -4.56459E-01 -2.05260E-01 -1.22329E-01  9.24678E-01 -4.56459E-01  5.41015E-09  2.40587E-08
 1.29570  1.77737E+00 -2.40271E-01 -9.21532E-01 -5.28027E-01 -2.11475E-01 -1.35515E-01  9.21532E-01 -5.28027E-01 -2.62371E-09  2.03560E-08
 1.32560  1.78428E+00 -2.36264E-01 -9.15752E-01 -5.98792E-01 -2.16723E-01 -1.49904E-01  9.15752E-01 -5.98792E-01 -1.08138E-08 -9.18981E-09
 1.35550  1.78906E+00 -2.34248E-01 -9.12980E-01 -6.69080E-01 -2.21575E-01 -1.65506E-01  9.12988E-01 -6.69018E-01  1.55711E-09 -1.31319E-08
 1.38540  1.79307E+00 -2.33346E-01 -9.09647E-01 -7.41712E-01 -2.25888E-01 -1.82356E-01  9.09648E-01 -7.41608E-01  1.17282E-08  1.03046E-08
 1.41530  1.79617E+00 -2.32791E-01 -9.08137E-01 -8.18653E-01 -2.29465E-01 -2.00498E-01  9.08257E-01 -8.18454E-01  5.59921E-09  1.17177E-08
