-1.200000e+01 0.000000e+00 4.749104e-08
-1.200000e+01 1.587302e-01 4.746621e-08
-1.200000e+01 3.174603e-01 4.739181e-08
-1.200000e+01 4.761905e-01 4.726817e-08
-1.200000e+01 6.349206e-01 4.709578e-08
-1.200000e+01 7.936508e-01 4.687537e-08
-1.200000e+01 9.523810e-01 4.660785e-08
-1.200000e+01 1.111111e+00 4.629430e-08
-1.200000e+01 1.269841e+00 4.593600e-08
-1.200000e+01 1.428571e+00 4.553438e-08
-1.200000e+01 1.587302e+00 4.509103e-08
-1.200000e+01 1.746032e+00 4.460769e-08
-1.200000e+01 1.904762e+00 4.408621e-08
-1.200000e+01 2.063492e+00 4.352856e-08
-1.200000e+01 2.222222e+00 4.293681e-08
-1.200000e+01 2.380952e+00 4.231311e-08
-1.200000e+01 2.539683e+00 4.165969e-08
-1.200000e+01 2.698413e+00 4.097881e-08
-1.200000e+01 2.857143e+00 4.027278e-08
-1.200000e+01 3.015873e+00 3.954393e-08
-1.200000e+01 3.174603e+00 3.879460e-08
-1.200000e+01 3.333333e+00 3.802712e-08
-1.200000e+01 3.492063e+00 3.724380e-08
-1.200000e+01 3.650794e+00 3.644691e-08
-1.200000e+01 3.809524e+00 3.563869e-08
-1.200000e+01 3.968254e+00 3.482132e-08
-1.200000e+01 4.126984e+00 3.399692e-08
-1.200000e+01 4.285714e+00 3.316753e-08
-1.200000e+01 4.444444e+00 3.233513e-08
-1.200000e+01 4.603175e+00 3.150159e-08
-1.200000e+01 4.761905e+00 3.066871e-08
-1.200000e+01 4.920635e+00 2.983818e-08
-1.200000e+01 5.079365e+00 2.901160e-08
-1.200000e+01 5.238095e+00 2.819047e-08
-1.200000e+01 5.396825e+00 2.737619e-08
-1.200000e+01 5.555556e+00 2.657006e-08
-1.200000e+01 5.714286e+00 2.577325e-08
-1.200000e+01 5.873016e+00 2.498688e-08
-1.200000e+01 6.031746e+00 2.421193e-08
-1.200000e+01 6.190476e+00 2.344930e-08
-1.200000e+01 6.349206e+00 2.269979e-08
-1.200000e+01 6.507937e+00 2.196410e-08
-1.200000e+01 6.666667e+00 2.124285e-08
-1.200000e+01 6.825397e+00 2.053659e-08
-1.200000e+01 6.984127e+00 1.984576e-08
-1.200000e+01 7.142857e+00 1.917074e-08
-1.200000e+01 7.301587e+00 1.851184e-08
-1.200000e+01 7.460317e+00 1.786929e-08
-1.200000e+01 7.619048e+00 1.724325e-08
-1.200000e+01 7.777778e+00 1.663385e-08
-1.200000e+01 7.936508e+00 1.604114e-08
-1.200000e+01 8.095238e+00 1.546512e-08
-1.200000e+01 8.253968e+00 1.490575e-08
-1.200000e+01 8.412698e+00 1.436295e-08
-1.200000e+01 8.571429e+00 1.383658e-08
-1.200000e+01 8.730159e+00 1.332649e-08
-1.200000e+01 8.888889e+00 1.283248e-08
-1.200000e+01 9.047619e+00 1.235434e-08
-1.200000e+01 9.206349e+00 1.189182e-08
-1.200000e+01 9.365079e+00 1.144464e-08
-1.200000e+01 9.523810e+00 1.101253e-08
-1.200000e+01 9.682540e+00 1.059517e-08
-1.200000e+01 9.841270e+00 1.019225e-08
-1.200000e+01 1.000000e+01 9.803444e-09
-1.190551e+01 0.000000e+00 4.978963e-08
-1.190551e+01 1.587302e-01 4.976318e-08
-1.190551e+01 3.174603e-01 4.968395e-08
-1.190551e+01 4.761905e-01 4.955227e-08
-1.190551e+01 6.349206e-01 4.936870e-08
-1.190551e+01 7.936508e-01 4.913400e-08
-1.190551e+01 9.523810e-01 4.884917e-08
-1.190551e+01 1.111111e+00 4.851538e-08
-1.190551e+01 1.269841e+00 4.813401e-08
-1.190551e+01 1.428571e+00 4.770661e-08
-1.190551e+01 1.587302e+00 4.723489e-08
-1.190551e+01 1.746032e+00 4.672072e-08
-1.190551e+01 1.904762e+00 4.616611e-08
-1.190551e+01 2.063492e+00 4.557319e-08
-1.190551e+01 2.222222e+00 4.494418e-08
-1.190551e+01 2.380952e+00 4.428140e-08
-1.190551e+01 2.539683e+00 4.358725e-08
-1.190551e+01 2.698413e+00 4.286416e-08
-1.190551e+01 2.857143e+00 4.211463e-08
-1.190551e+01 3.015873e+00 4.134114e-08
-1.190551e+01 3.174603e+00 4.054621e-08
-1.190551e+01 3.333333e+00 3.973234e-08
-1.190551e+01 3.492063e+00 3.890201e-08
-1.190551e+01 3.650794e+00 3.805764e-08
-1.190551e+01 3.809524e+00 3.720163e-08
-1.190551e+01 3.968254e+00 3.633631e-08
-1.190551e+01 4.126984e+00 3.546395e-08
-1.190551e+01 4.285714e+00 3.458671e-08
-1.190551e+01 4.444444e+00 3.370669e-08
-1.190551e+01 4.603175e+00 3.282589e-08
-1.190551e+01 4.761905e+00 3.194621e-08
-1.190551e+01 4.920635e+00 3.106946e-08
-1.190551e+01 5.079365e+00 3.019731e-08
-1.190551e+01 5.238095e+00 2.933135e-08
-1.190551e+01 5.396825e+00 2.847306e-08
-1.190551e+01 5.555556e+00 2.762379e-08
-1.190551e+01 5.714286e+00 2.678481e-08
-1.190551e+01 5.873016e+00 2.595723e-08
-1.190551e+01 6.031746e+00 2.514212e-08
-1.190551e+01 6.190476e+00 2.434039e-08
-1.190551e+01 6.349206e+00 2.355287e-08
-1.190551e+01 6.507937e+00 2.278029e-08
-1.190551e+01 6.666667e+00 2.202330e-08
-1.190551e+01 6.825397e+00 2.128243e-08
-1.190551e+01 6.984127e+00 2.055814e-08
-1.190551e+01 7.142857e+00 1.985082e-08
-1.190551e+01 7.301587e+00 1.916075e-08
-1.190551e+01 7.460317e+00 1.848817e-08
-1.190551e+01 7.619048e+00 1.783324e-08
-1.190551e+01 7.777778e+00 1.719605e-08
-1.190551e+01 7.936508e+00 1.657665e-08
-1.190551e+01 8.095238e+00 1.597501e-08
-1.190551e+01 8.253968e+00 1.539107e-08
-1.190551e+01 8.412698e+00 1.482472e-08
-1.190551e+01 8.571429e+00 1.427581e-08
-1.190551e+01 8.730159e+00 1.374416e-08
-1.190551e+01 8.888889e+00 1.322953e-08
-1.190551e+01 9.047619e+00 1.273169e-08
-1.190551e+01 9.206349e+00 1.225036e-08
-1.190551e+01 9.365079e+00 1.178523e-08
-1.190551e+01 9.523810e+00 1.133600e-08
-1.190551e+01 9.682540e+00 1.090232e-08
-1.190551e+01 9.841270e+00 1.048386e-08
-1.190551e+01 1.000000e+01 1.008025e-08
-1.181102e+01 0.000000e+00 5.221900e-08
-1.181102e+01 1.587302e-01 5.219082e-08
-1.181102e+01 3.174603e-01 5.210639e-08
-1.181102e+01 4.761905e-01 5.196608e-08
-1.181102e+01 6.349206e-01 5.177050e-08
-1.181102e+01 7.936508e-01 5.152047e-08
-1.181102e+01 9.523810e-01 5.121707e-08
-1.181102e+01 1.111111e+00 5.086156e-08
-1.181102e+01 1.269841e+00 5.045543e-08
-1.181102e+01 1.428571e+00 5.000037e-08
-1.181102e+01 1.587302e+00 4.949822e-08
-1.181102e+01 1.746032e+00 4.895101e-08
-1.181102e+01 1.904762e+00 4.836089e-08
-1.181102e+01 2.063492e+00 4.773017e-08
-1.181102e+01 2.222222e+00 4.706126e-08
-1.181102e+01 2.380952e+00 4.635664e-08
-1.181102e+01 2.539683e+00 4.561889e-08
-1.181102e+01 2.698413e+00 4.485066e-08
-1.181102e+01 2.857143e+00 4.405459e-08
-1.181102e+01 3.015873e+00 4.323339e-08
-1.181102e+01 3.174603e+00 4.238975e-08
-1.181102e+01 3.333333e+00 4.152634e-08
-1.181102e+01 3.492063e+00 4.064582e-08
-1.181102e+01 3.650794e+00 3.975081e-08
-1.181102e+01 3.809524e+00 3.884385e-08
-1.181102e+01 3.968254e+00 3.792744e-08
-1.181102e+01 4.126984e+00 3.700398e-08
-1.181102e+01 4.285714e+00 3.607581e-08
-1.181102e+01 4.444444e+00 3.514513e-08
-1.181102e+01 4.603175e+00 3.421409e-08
-1.181102e+01 4.761905e+00 3.328470e-08
-1.181102e+01 4.920635e+00 3.235886e-08
-1.181102e+01 5.079365e+00 3.143836e-08
-1.181102e+01 5.238095e+00 3.052487e-08
-1.181102e+01 5.396825e+00 2.961993e-08
-1.181102e+01 5.555556e+00 2.872499e-08
-1.181102e+01 5.714286e+00 2.784135e-08
-1.181102e+01 5.873016e+00 2.697021e-08
-1.181102e+01 6.031746e+00 2.611263e-08
-1.181102e+01 6.190476e+00 2.526961e-08
-1.181102e+01 6.349206e+00 2.444198e-08
-1.181102e+01 6.507937e+00 2.363050e-08
-1.181102e+01 6.666667e+00 2.283582e-08
-1.181102e+01 6.825397e+00 2.205849e-08
-1.181102e+01 6.984127e+00 2.129899e-08
-1.181102e+01 7.142857e+00 2.055768e-08
-1.181102e+01 7.301587e+00 1.983485e-08
-1.181102e+01 7.460317e+00 1.913073e-08
-1.181102e+01 7.619048e+00 1.844547e-08
-1.181102e+01 7.777778e+00 1.777913e-08
-1.181102e+01 7.936508e+00 1.713174e-08
-1.181102e+01 8.095238e+00 1.650325e-08
-1.181102e+01 8.253968e+00 1.589359e-08
-1.181102e+01 8.412698e+00 1.530261e-08
-1.181102e+01 8.571429e+00 1.473014e-08
-1.181102e+01 8.730159e+00 1.417595e-08
-1.181102e+01 8.888889e+00 1.363979e-08
-1.181102e+01 9.047619e+00 1.312140e-08
-1.181102e+01 9.206349e+00 1.262045e-08
-1.181102e+01 9.365079e+00 1.213662e-08
-1.181102e+01 9.523810e+00 1.166955e-08
-1.181102e+01 9.682540e+00 1.121889e-08
-1.181102e+01 9.841270e+00 1.078426e-08
-1.181102e+01 1.000000e+01 1.036526e-08
-1.171654e+01 0.000000e+00 5.478771e-08
-1.171654e+01 1.587302e-01 5.475767e-08
-1.171654e+01 3.174603e-01 5.466766e-08
-1.171654e+01 4.761905e-01 5.451809e-08
-1.171654e+01 6.349206e-01 5.430960e-08
-1.171654e+01 7.936508e-01 5.404311e-08
-1.171654e+01 9.523810e-01 5.371975e-08
-1.171654e+01 1.111111e+00 5.334092e-08
-1.171654e+01 1.269841e+00 5.290823e-08
-1.171654e+01 1.428571e+00 5.242348e-08
-1.171654e+01 1.587302e+00 5.188868e-08
-1.171654e+01 1.746032e+00 5.130602e-08
-1.171654e+01 1.904762e+00 5.067783e-08
-1.171654e+01 2.063492e+00 5.000659e-08
-1.171654e+01 2.222222e+00 4.929491e-08
-1.171654e+01 2.380952e+00 4.854547e-08
-1.171654e+01 2.539683e+00 4.776105e-08
-1.171654e+01 2.698413e+00 4.694448e-08
-1.171654e+01 2.857143e+00 4.609863e-08
-1.171654e+01 3.015873e+00 4.522641e-08
-1.171654e+01 3.174603e+00 4.433069e-08
-1.171654e+01 3.333333e+00 4.341436e-08
-1.171654e+01 3.492063e+00 4.248027e-08
-1.171654e+01 3.650794e+00 4.153120e-08
-1.171654e+01 3.809524e+00 4.056989e-08
-1.171654e+01 3.968254e+00 3.959901e-08
-1.171654e+01 4.126984e+00 3.862113e-08
-1.171654e+01 4.285714e+00 3.763871e-08
-1.171654e+01 4.444444e+00 3.665414e-08
-1.171654e+01 4.603175e+00 3.566967e-08
-1.171654e+01 4.761905e+00 3.468744e-08
-1.171654e+01 4.920635e+00 3.370946e-08
-1.171654e+01 5.079365e+00 3.273764e-08
-1.171654e+01 5.238095e+00 3.177372e-08
-1.171654e+01 5.396825e+00 3.081934e-08
-1.171654e+01 5.555556e+00 2.987601e-08
-1.171654e+01 5.714286e+00 2.894510e-08
-1.171654e+01 5.873016e+00 2.802786e-08
-1.171654e+01 6.031746e+00 2.712541e-08
-1.171654e+01 6.190476e+00 2.623875e-08
-1.171654e+01 6.349206e+00 2.536877e-08
-1.171654e+01 6.507937e+00 2.451624e-08
-1.171654e+01 6.666667e+00 2.368183e-08
-1.171654e+01 6.825397e+00 2.286611e-08
-1.171654e+01 6.984127e+00 2.206952e-08
-1.171654e+01 7.142857e+00 2.129246e-08
-1.171654e+01 7.301587e+00 2.053519e-08
-1.171654e+01 7.460317e+00 1.979794e-08
-1.171654e+01 7.619048e+00 1.908082e-08
-1.171654e+01 7.777778e+00 1.838389e-08
-1.171654e+01 7.936508e+00 1.770716e-08
-1.171654e+01 8.095238e+00 1.705055e-08
-1.171654e+01 8.253968e+00 1.641396e-08
-1.171654e+01 8.412698e+00 1.579721e-08
-1.171654e+01 8.571429e+00 1.520009e-08
-1.171654e+01 8.730159e+00 1.462235e-08
-1.171654e+01 8.888889e+00 1.406372e-08
-1.171654e+01 9.047619e+00 1.352387e-08
-1.171654e+01 9.206349e+00 1.300247e-08
-1.171654e+01 9.365079e+00 1.249914e-08
-1.171654e+01 9.523810e+00 1.201351e-08
-1.171654e+01 9.682540e+00 1.154517e-08
-1.171654e+01 9.841270e+00 1.109371e-08
-1.171654e+01 1.000000e+01 1.065871e-08
